Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko04915:Estrogen signaling pathway	0.504272584967842	2.516982575996322	0.011836468255646437	0.9974644701232782	0.09002889491415927	49	K08041,K07828,K04959,K04450,K05858,K03099,K06068,K09487,K08042,K00922,K07827,K04361,K04456,K04534,K04958,K01379
ko05170:Human immunodeficiency virus 1 infection	0.42457589838576326	2.5020491085481473	0.01234767960366856	0.998044524496574	0.09219363016756961	103	K07828,K05743,K04959,K11789,K05733,K09849,K19662,K06640,K04432,K10612,K21770,K01116,K21771,K04431,K04404,K05725,K08057,K04688,K10610,K04958,K00922,K02580,K04399,K04456,K04534,K08055,K12391,K03175,K05868,K10611,K04392,K07203,K04427,K07860
ko05235:PD-L1 expression and PD-1 checkpoint pathway in cancer	0.5337266783170154	2.498035173865179	0.01248838018206122	0.9981794956787083	0.09219363016756961	40	K07828,K02580,K03175,K01116,K01110,K18052,K04688,K15420,K11220,K07203,K07827,K04361,K04456,K00922,K04432
ko04070:Phosphatidylinositol signaling system	0.49715215998433504	2.4819316878828435	0.013067232359187386	0.9986436887763106	0.09359020560536861	51	K18082,K01108,K04959,K01116,K05858,K15759,K15909,K00913,K18081,K20278,K03084,K01099,K00922,K00920,K01109,K19662,K00914,K21798
ko04912:GnRH signaling pathway	0.49843070380516225	2.4775297310518027	0.01322953862242171	0.998751172188551	0.09359020560536861	50	K08041,K07828,K04515,K04959,K05858,K04431,K03099,K04958,K04850,K06068,K04361,K04857,K07763,K08042,K04416,K19662,K04432
ko04068:FoxO signaling pathway	0.46107071688547435	2.473417866213137	0.013382756191691048	0.9988448237917806	0.09359020560536861	71	K07828,K07298,K07198,K05087,K04288,K04468,K21770,K21771,K13304,K00922,K04498,K06631,K04371,K03099,K01110,K04411,K08862,K04456,K13303,K13302,K05868,K07827,K11434,K04361
ko05213:Endometrial cancer	0.5539558147581738	2.4718503447288134	0.013441577280256078	0.9988788854928314	0.09359020560536861	33	K07828,K06272,K03099,K01110,K04399,K07827,K02157,K08734,K04456,K04361,K00922
ko04713:Circadian entrainment	0.5000649954059174	2.4619242661593	0.013819384402780077	0.9990749955781598	0.09359020560536861	48	K11265,K04515,K08041,K07376,K12319,K05858,K04371,K04958,K04855,K04850,K12318,K04851,K19477,K08042,K04534,K04854,K19662
ko00361:Chlorocyclohexane and chlorobenzene degradation	0.5910779221086191	2.4551031978177087	0.01408441490656931	0.9991917505752698	0.09359020560536861	25	K00217,K21607,K00462,K16244,K03381,K07104,K16245,K16246,K16242,K15237,K16249
ko05210:Colorectal cancer	0.5032776060454166	2.454240935801412	0.014118235182862149	0.9992055499671308	0.09359020560536861	47	K07828,K04688,K07835,K03083,K02157,K08734,K00922,K07861,K04371,K03099,K04448,K04399,K04456,K07834,K04392,K07203,K07827,K04361,K07860
ko01009:Protein phosphatases and associated proteins	0.379965991532591	2.4529491894785713	0.01416903511156975	0.999225836827086	0.09359020560536861	255	K15502,K10951,K06777,K18078,K17616,K17613,K12897,K04461,K21278,K13807,K10147,K05766,K18037,K16498,K18034,K14165,K17501,K05016,K14167,K15424,K16550,K14394,K18032,K15501,K17584,K05693,K17499,K17509,K17586,K17491,K04460,K05725,K16198,K17478,K02157,K11479,K18045,K04879,K18041,K17570,K01097,K14966,K18082,K18040,K15503,K17479,K13248,K04399,K06124,K17505,K18042,K06776,K17495,K17601,K17500,K18081,K18061,K05695,K07207,K10605,K08114,K11583,K18035,K05866,K17579
ko05212:Pancreatic cancer	0.5173706171521281	2.4448303512815945	0.01449202924541626	0.9993432639196042	0.09401279396843625	43	K08775,K02580,K07860,K04688,K04392,K11220,K07835,K04399,K08773,K07203,K04361,K04456,K09389,K00922,K07834
ko00565:Ether lipid metabolism	0.5717831381700922	2.441964929386101	0.014607565596689298	0.9993808010364529	0.09401279396843625	29	K01114,K13644,K16343,K01122,K14621,K00993,K16619,K16860,K16795,K04628,K13519,K08743,K01080,K13510
ko04621:NOD-like receptor signaling pathway	0.45124124176666874	2.4301793931047935	0.015091351150168464	0.9995160867807762	0.0949047004865158	77	K23691,K06071,K20915,K04959,K17890,K06630,K11220,K05862,K09849,K20899,K13916,K01363,K08847,K04404,K17065,K20858,K20876,K04958,K02580,K03173,K01165,K12798,K04371,K04448,K03462,K08645,K03174,K03175,K05858,K20898,K17820,K08846,K10630,K06068,K04427,K11864
ko04730:Long-term depression	0.5532461551660489	2.4209843054555016	0.01547854554014938	0.9996027694153872	0.0949047004865158	32	K07828,K07376,K04959,K12319,K05858,K04371,K04958,K04344,K12318,K05087,K07827,K19477,K04534,K19662
ko05220:Chronic myeloid leukemia	0.5180879757857465	2.419896194898918	0.015524938207776229	0.9996120559593527	0.0949047004865158	42	K02580,K03099,K04496,K08878,K09389,K00922,K11224
ko04540:Gap junction	0.5174982984773665	2.41466949660675	0.015749493291320027	0.9996540328879732	0.0949047004865158	42	K08041,K07828,K07376,K04959,K12319,K05858,K04371,K03099,K04958,K12318,K07827,K04361,K19477,K08042,K19662
ko02030:Bacterial chemotaxis	-0.5457691774336269	-2.4117958627046576	0.015874166626715924	0.9996753485303052	0.0949047004865158	26	K03410,K03776,K03406,K03411,K05877,K02557,K03413,K12368,K10439,K03414,K03415,K05874,K10540,K02556,K05876
ko01051:Biosynthesis of ansamycins	0.5677860691204086	2.411651152377045	0.015880467810492682	0.9996763903587748	0.0949047004865158	29	K15467,K16036,K16035,K15670
ko00524:Neomycin, kanamycin and gentamicin biosynthesis	0.7637196609890087	2.402015701767349	0.016305008546224187	0.999739414048593	0.09533450516618365	11	K20571,K20565,K13547
ko04974:Protein digestion and absorption	0.505268976768185	2.401405966748555	0.016332206064326282	0.9997430059060388	0.09533450516618365	45	K14208,K14210,K14207,K06237,K16628,K01312,K08133,K12040,K08606,K01291,K01539,K01395,K04945,K06238,K01345
ko00998:Biosynthesis of various antibiotics	0.5439456792553742	2.391298246003696	0.01678890846088099	0.9997964467152771	0.09687393157887651	33	K25563,K19550,K22598,K01841,K17747,K25594,K18091,K19549,K12632
ko04722:Neurotrophin signaling pathway	0.4663163394864742	2.3614204230196014	0.018205078592590462	0.9999012738511702	0.10312241155373464	63	K07828,K04515,K06630,K04373,K04353,K01116,K04431,K04445,K04505,K08888,K03083,K04416,K00922,K02580,K04443,K04371,K03099,K04426,K04456,K03175,K08846,K04392,K06068,K07827,K05869
ko01056:Biosynthesis of type II polyketide backbone	0.8523358135997	2.3582962763099746	0.018359033732727292	0.9999087479814495	0.10312241155373464	7	K05551,K05552,K05554
ko02060:Phosphotransferase system (PTS)	-0.4052379990063602	-2.355695177952587	0.01848808175266159	0.9999145760002524	0.10312241155373464	72	K19506,K03475,K17464,K17465,K08485,K23993,K02746,K10986,K02822,K02791,K02753,K02745,K02784,K02788,K02819,K10984,K20113,K20108,K02768,K02804,K19509,K02771,K17466,K02747,K19508,K02770,K02769,K02786,K08483,K19507,K02821,K02782,K02813,K02777,K20114,K02744,K10985,K11183
ko04990:Domain-containing proteins not elsewhere classified	0.3683829594068975	2.349949522309897	0.018775957135663157	0.999926272936196	0.10357725804508687	284	K24483,K05717,K05723,K24740,K24127,K24523,K19464,K17929,K24065,K24485,K24514,K24728,K24742,K24764,K24747,K23732,K23531,K23792,K23820,K24243,K24822,K24496,K24842,K23929,K24739,K19867,K05724,K24929,K17921,K24720,K24510,K17926,K21109,K24478,K24944,K12362,K17199,K23819,K24315,K24816,K24735,K24676,K24023,K07366,K24682,K24831,K24511,K23729,K17923,K25079,K24524,K23843,K23282,K23730,K24743,K24935,K24412,K14365,K23733,K23781,K19467,K24468
ko04934:Cushing syndrome	0.4382007561460885	2.3203517887558758	0.020321854666986328	0.9999665899753459	0.11031388274799675	81	K08041,K04515,K04959,K09186,K14349,K04850,K04361,K02157,K04857,K08042,K09389,K04353,K14964
ko04970:Salivary secretion	0.5188660390498382	2.3182334753355116	0.020436635648533263	0.9999684984339621	0.11031388274799675	38	K13916,K08041,K10951,K07376,K04959,K12319,K05858,K04958,K12318,K01539,K08042,K04945,K19662
ko04720:Long-term potentiation	0.5236763268209176	2.2914785220327722	0.021935752694975275	0.9999853975191019	0.1171462537540169	35	K08041,K04515,K07828,K04498,K04959,K05858,K04373,K04958,K04850,K05869,K19662,K04353
ko00910:Nitrogen metabolism	0.45840380435060823	2.259766464555138	0.023835748774749366	0.9999944983202447	0.12449503958630553	62	K01948,K00374,K10535,K26138,K20934,K10534,K15864,K04561,K01743,K02305,K22898,K02567,K00362,K01672,K22896,K15579
ko01522:Endocrine resistance	0.4737258886729881	2.25371752667636	0.02421394404425037	0.999995470887817	0.12449503958630553	51	K08041,K07828,K03099,K05664,K05725,K04688,K07203,K05931,K05087,K07827,K04361,K04456,K08042,K09389,K00922
ko05223:Non-small cell lung cancer	0.5027159008797752	2.2536811297317274	0.024216235330060343	0.999995476223451	0.12449503958630553	41	K01522,K07828,K01116,K03099,K04456,K15420,K04399,K04411,K00922,K07827,K04361,K10396,K09389,K19662,K11224
ko05146:Amoebiasis	0.5025604387152623	2.2522922039149065	0.024303812508880362	0.9999956755267491	0.12449503958630553	41	K05717,K08041,K02580,K05699,K05858,K06237,K13975,K05725,K07887,K05700,K07888,K08570,K00922,K06240,K10955,K07898
ko00970:Aminoacyl-tRNA biosynthesis	-0.4491154194706092	-2.2410575013741547	0.025022350582823538	0.9999970124216786	0.1250814539581053	44	K01893,K01867,K04567,K01892,K01886,K14163,K01876,K00604,K01880,K01884,K01890,K01889,K01883,K01873,K03865,K01872,K01870,K01866,K01885,K22503,K01874,K02434,K01887,K09482,K01868,K02435,K01869,K02433,K01881,K01875
ko04214:Apoptosis - fly	0.5010387036706021	2.238685340046789	0.02517639706197894	0.9999972402478879	0.1250814539581053	41	K04728,K04412,K08669,K06640,K17065,K04431,K04404,K01527,K04371,K04448,K04426,K10586,K08791,K24070,K03175,K04427,K07827,K04361,K20216
ko00930:Caprolactam degradation	0.6239676779522597	2.2352979001792166	0.025397797837111602	0.9999975376546991	0.1250814539581053	19	K19961,K00496,K14519,K07511,K03379
ko00362:Benzoate degradation	0.4137978226494435	2.23372029282531	0.025501482919935592	0.9999976657162132	0.1250814539581053	94	K16244,K03381,K14333,K05783,K20943,K04117,K22270,K10621,K07104,K10220,K10217,K10219,K10221,K01617,K05784,K04105,K04100,K05550,K16245,K16242,K04118,K03464,K01032,K18364,K14727,K00217,K20942,K01857,K04101,K05549,K16246,K04110,K16249
ko00997:Biosynthesis of various other secondary metabolites	0.5636441128388093	2.2312568067921434	0.025664123023276586	0.9999978533333836	0.1250814539581053	24	K23375,K22997,K18287,K23447,K23372,K23446
ko03032:DNA replication proteins	-0.3165640807845398	-2.2210543815593566	0.026347278299274413	0.9999984904438867	0.12717628563688224	183	K09426,K02344,K03507,K03506,K02607,K11119,K10734,K11134,K11097,K11118,K11115,K02321,K23314,K10739,K02603,K11122,K10733,K11117,K11137,K10736,K11132,K02326,K02332,K02309,K11116,K03504,K02604,K02605,K11121,K11129,K10735,K10763,K10731,K10729,K10732,K11120,K03645,K22485,K11123,K11096
ko00261:Monobactam biosynthesis	0.5535906655977756	2.2086219420568347	0.02720094785548377	0.999999028113247	0.13004643641383667	26	K19106,K19103,K05375,K16421,K12526,K19113,K19112
ko00020:Citrate cycle (TCA cycle)	-0.4072691578410972	-2.195932321434643	0.028096787886684904	0.9999993879952901	0.13306214640675304	62	K00237,K00246,K00024,K00244,K00171,K00236,K00177,K01610,K00247,K01902,K01681,K03737,K00174,K01647,K00241,K25995,K00031,K01675,K00169,K18118,K00175,K00239,K01682,K00382,K00170,K25996,K01774,K01960,K01596,K00172,K00658,K05942,K01677,K00245,K01678,K00240,K00030,K01903,K01959,K00233
ko04510:Focal adhesion	0.40283973687989777	2.190075608158402	0.028518753889036352	0.9999995078704448	0.13379826590931074	101	K06237,K05733,K06271,K05087,K06240,K04353,K06272,K05740,K04437,K00922,K05700,K13708,K05699,K03099,K04456,K06238,K03853,K04361,K04349,K04514,K07860,K05726
ko05133:Pertussis	-0.4667077797723502	-2.1811170084355815	0.029174763131830206	0.9999996494008813	0.13549281862024193	36	K04001,K12681,K11004,K04513,K04441,K12688,K04630,K07679,K07345,K11003,K06461,K07347,K07326,K07389,K12683,K12800
ko05032:Morphine addiction	0.5052833566427075	2.1778157688008646	0.02941975543746289	0.9999996911222969	0.13549281862024193	37	K08041,K13298,K00910,K18438,K04849,K04344,K18283,K08042,K04534,K19662
ko04927:Cortisol synthesis and secretion	0.5313607943397989	2.1664213674107593	0.03027900261551575	0.9999998019871623	0.13649618073841732	30	K08041,K04959,K04450,K05858,K14349,K04855,K04850,K04857,K08042,K04854,K04958
ko05152:Tuberculosis	0.43158891690229434	2.164865810963375	0.03039796312039833	0.9999998138141725	0.13649618073841732	72	K04515,K11220,K10059,K14952,K07887,K13916,K21302,K14953,K01379,K02580,K04498,K04371,K14954,K06560,K14949,K04399,K12478,K08862,K06563,K04456,K00914,K03175,K08846,K07888
ko00940:Phenylpropanoid biosynthesis	-0.5646903147222381	-2.164143587853222	0.03045333116076243	0.9999998190757781	0.13649618073841732	20	K09753,K13066,K13067,K11188,K09754,K12355
ko05231:Choline metabolism in cancer	0.46803438111299434	2.1543425000175835	0.031213322248579534	0.9999998779506956	0.13866449352908786	48	K07828,K08202,K19662,K07208,K01116,K06515,K04688,K00922,K18695,K04371,K03099,K01080,K04456,K05753,K07207,K04392,K07203,K07827,K04361,K07860
ko04926:Relaxin signaling pathway	0.4560310355181841	2.148322908517942	0.03168811224898005	0.9999999045749626	0.13871187741731858	56	K08041,K07828,K02580,K05858,K06237,K03099,K04307,K04361,K04456,K04534,K00922,K08042
ko04152:AMPK signaling pathway	0.44784181421746994	2.147209266730364	0.03177662530476422	0.9999999088550363	0.13871187741731858	62	K07298,K07204,K07198,K11262,K07188,K21357,K00021,K05087,K07877,K04382,K00665,K07208,K19028,K04688,K07901,K00922,K07905,K04354,K08292,K06627,K04456,K01946,K18341,K07881,K07207,K07203,K04427,K11583,K07903
ko04662:B cell receptor signaling pathway	0.5180690713809153	2.1373516935988377	0.03256939728268993	0.999999939584233	0.1397993276198833	32	K07861,K07828,K02580,K07860,K04371,K03099,K12362,K04392,K03083,K03084,K00922,K07827,K15909,K04456,K19662
ko04936:Alcoholic liver disease	0.45716878462485794	2.1371878997539926	0.03258271181578953	0.9999999400002048	0.1397993276198833	54	K09479,K03174,K02580,K03175,K01946,K00149,K00232,K12897,K04431,K04404,K04426,K04427,K04456,K00665,K04432
ko04622:RIG-I-like receptor signaling pathway	0.5461626318717231	2.127186891672434	0.03340455783748264	0.9999999608383516	0.14211091554590072	25	K03174,K02580,K03175,K08601,K12655,K04427,K12968,K04416
ko05132:Salmonella infection	0.36847525131445313	2.1222201997821966	0.03381925103458894	0.9999999684276618	0.14266608419633317	145	K07899,K06071,K05733,K20184,K23484,K10416,K10396,K07897,K07887,K10418,K04432,K07898,K08847,K04431,K04437,K04404,K09487,K15366,K10420,K00922,K02580,K03173,K16575,K04371,K20179,K05750,K23942,K04448,K18441,K20181,K04456,K10413,K07834,K05692,K00914,K03175,K13286,K13085,K10417,K20182,K10414,K08846,K17923,K23282,K04392,K23583,K04427,K07888,K04409,K18584,K20180,K03094
ko01055:Biosynthesis of vancomycin group antibiotics	0.5646215861061411	2.112218665572561	0.03466769825616711	0.9999999796870486	0.14502653770496574	22	K16431,K16424,K16434,K16421,K16436,K16438,K16429,K16446
ko04012:ErbB signaling pathway	0.4749718307385162	2.087672773618102	0.03682736243385998	0.9999999934010254	0.15199556437184294	44	K07828,K04515,K05733,K19662,K01116,K04431,K05725,K04688,K03083,K05084,K00922,K04371,K03099,K04456,K07203,K07827,K04361,K04409,K11224
ko01040:Biosynthesis of unsaturated fatty acids	0.5164101242361857	2.084212316188796	0.037140858945668764	0.9999999943959189	0.15199556437184294	31	K10205,K03922,K12405,K10249,K00232,K10203,K08764,K22769,K22770,K03921,K10251,K10805,K10224,K10258,K10226
ko05226:Gastric cancer	0.4301513848179729	2.083101846988269	0.03724194107118861	0.9999999946836244	0.15199556437184294	69	K07828,K03099,K04456,K22244,K06626,K04688,K07203,K05093,K08957,K04361,K02157,K08734,K03068,K09389,K00922,K10955
ko04218:Cellular senescence	0.41465599993617697	2.0715452707645796	0.0383078684054623	0.9999999969513786	0.1536269742111516	84	K07828,K04959,K01367,K02206,K05862,K09389,K06640,K04432,K07208,K21770,K21771,K06641,K20858,K04958,K00922,K02580,K04443,K04371,K01110,K04456,K07830,K05868,K03853,K06626,K07207,K07203,K14381,K07827,K21776
ko05225:Hepatocellular carcinoma	0.41464693373724076	2.0714340492501084	0.038318251695448335	0.9999999969678577	0.1536269742111516	84	K07828,K22182,K23790,K08957,K05087,K09389,K19662,K11723,K11340,K01116,K04688,K02157,K03068,K00922,K11652,K03099,K01110,K04456,K05692,K07203,K11650,K07827,K04361
ko00980:Metabolism of xenobiotics by cytochrome P450	0.5972642636459525	2.0641851115714953	0.039000168592950635	0.999999997876255	0.1536269742111516	19	K13299,K23790,K00079,K00081,K04097,K15303,K00699,K00129
ko04620:Toll-like receptor signaling pathway	0.49427625152526206	2.0611474190560872	0.03928897809342424	0.9999999981736998	0.1536269742111516	36	K03174,K02580,K03175,K04404,K11220,K04427,K04456,K00922,K04432
ko03051:Proteasome	-0.37722742411690924	-2.060737892160831	0.039328052548656345	0.999999998210611	0.1536269742111516	71	K11880,K11599,K11881,K06694,K06699,K03038,K11879,K11888,K11884,K10881,K03039,K06691,K03034,K03029,K03420,K11887
ko00532:Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate	0.6630607162277582	2.059171128018202	0.039477847954658474	0.9999999983453453	0.1536269742111516	13	K13499,K00733,K01017
ko04151:PI3K-Akt signaling pathway	0.37028342856556223	2.043150440014722	0.041037548043795447	0.9999999992681795	0.15846807013834857	136	K23691,K05717,K07828,K06071,K07204,K06237,K07298,K02206,K07198,K05087,K06240,K07208,K05725,K13304,K23692,K16198,K04688,K09487,K09420,K00922,K02580,K04450,K04371,K03099,K01110,K04399,K04456,K06238,K13303,K13302,K06626,K04392,K07207,K05093,K07203,K10605,K07827,K04361,K11583
ko00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.6149416919822251	2.0250462234815445	0.042862618061644486	0.9999999997187531	0.15940533129833442	17	K00733,K08104
ko04064:NF-kappa B signaling pathway	0.48015459360945467	2.0248714081196035	0.042880570211749625	0.9999999997213888	0.15940533129833442	40	K03174,K02580,K23324,K24070,K03175,K01116,K12646,K04404,K18052,K08601,K04427,K09849
ko00536:Glycosaminoglycan binding proteins	0.4194584818760956	2.0244528039226384	0.04292358337471658	0.999999999727604	0.15940533129833442	72	K01343,K06496,K03912,K06237,K03913,K05093,K06794,K06238,K06792
ko04658:Th1 and Th2 cell differentiation	0.5323979294101158	2.024168669716441	0.04295280001330748	0.9999999997317466	0.15940533129833442	25	K11224,K11220,K02580,K01116
ko05168:Herpes simplex virus 1 infection	0.41883151367985083	2.023407156488857	0.0430311869669715	0.999999999742553	0.15940533129833442	73	K12646,K11220,K09849,K07208,K09364,K04404,K08057,K00922,K12896,K14966,K02580,K01165,K04399,K04456,K08055,K15409,K03174,K03175,K12891,K16194,K07207,K07203,K04427
ko05221:Acute myeloid leukemia	0.5132810605090569	2.0219113782570077	0.043185508080823665	0.9999999997625743	0.15940533129833442	30	K02580,K07828,K03099,K10789,K04688,K07203,K04456,K00922,K11224
ko05203:Viral carcinogenesis	0.39011329292252167	2.0079158004309874	0.044652239856888265	0.9999999998900823	0.16361623655589716	100	K07828,K18671,K06630,K02206,K05768,K09504,K09849,K10691,K03124,K11406,K11594,K16198,K10610,K15305,K08665,K00922,K04498,K02580,K03173,K05699,K04450,K15979,K04443,K04371,K06627,K04448,K02330,K02146,K03174,K06063,K06626,K04392,K07827,K11418,K11224
ko04727:GABAergic synapse	0.47385956044200245	1.9921341544686597	0.046356340418883146	0.9999999999551425	0.1686037967237114	41	K08041,K05046,K14207,K04849,K13576,K04344,K04850,K05175,K04857,K08042,K04534,K19662
ko03018:RNA degradation	-0.3628851372049875	-1.989145775328641	0.046685115029075464	0.9999999999622723	0.1686037967237114	79	K12627,K12594,K12580,K12601,K12608,K12584,K12600,K12597,K12620,K12612,K12622,K12623,K12609,K12592,K12595,K12615,K12602,K12625,K12596
ko00750:Vitamin B6 metabolism	0.5280682593139663	1.9690651203111829	0.04894561356664151	0.9999999999885426	0.17550498578895743	24	K18611,K18610,K13248,K18614,K03472,K18613
ko04630:JAK-STAT signaling pathway	0.4847780739738533	1.9591599507798734	0.050094057700576844	0.9999999999937531	0.17590166829021078	35	K04498,K03099,K11220,K14365,K04361,K04456,K00922,K11224
ko04750:Inflammatory mediator regulation of TRP channels	0.47785247763947547	1.9582111011680767	0.05020524704734686	0.9999999999941096	0.17590166829021078	38	K08041,K04515,K16343,K04959,K01116,K05858,K04984,K18052,K04958,K06068,K00922,K08042,K19662,K04432
ko04115:p53 signaling pathway	0.4610916863308115	1.9563012805896722	0.050429673434788214	0.9999999999947685	0.17590166829021078	44	K10133,K21770,K05868,K10144,K01110,K06641,K06626,K07207,K10147,K04399,K10141,K20394,K06640,K10143
ko04924:Renin secretion	0.5131198547922377	1.953774903921814	0.05072784344709658	0.9999999999955316	0.17590166829021078	28	K04960,K01363,K04959,K12319,K05858,K04936,K19477,K13755,K04850,K04345,K12318,K04348,K04857,K04851,K01283,K04958
ko04610:Complement and coagulation cascades	0.48408146159214427	1.953095747330026	0.0508082508009573	0.9999999999957176	0.17590166829021078	35	K01343,K03912,K19821,K01324
ko00100:Steroid biosynthesis	-0.4705599432643315	-1.946271483050453	0.05162213720194164	0.999999999997216	0.1770940333650846	28	K00222,K09827,K00223,K00227,K01852,K00559,K07750,K09831,K09829,K00637,K00511,K05917
ko05167:Kaposi sarcoma-associated herpesvirus infection	0.40734761202828973	1.9401878673044375	0.05235686246417148	0.9999999999981134	0.1770940333650846	80	K07828,K04959,K11220,K04551,K09389,K01116,K04431,K03083,K04958,K00922,K04498,K02580,K03173,K04443,K04371,K04448,K04399,K04456,K00914,K03174,K08770,K04392,K07203,K07827
ko04611:Platelet activation	0.43786697957917836	1.937956605125419	0.05262851705024785	0.9999999999983662	0.1770940333650846	54	K08041,K12319,K06069,K06271,K12318,K08042,K04514,K00922,K04353
ko03016:Transfer RNA biogenesis	-0.2797599827759656	-1.9343699131786134	0.05306766291817033	0.9999999999987055	0.1770940333650846	257	K06967,K01167,K11991,K00554,K04567,K01892,K07739,K01886,K00773,K07560,K04085,K06173,K14524,K15457,K15442,K09765,K15452,K01883,K12597,K11377,K01870,K15902,K03495,K01737,K22503,K14058,K05540,K18707,K14168,K14533,K15453,K14742,K24956,K01867,K15435,K00777,K01166,K11179,K15780,K15443,K06925,K04487,K07936,K01884,K01890,K01889,K06175,K01873,K03683,K01872,K15447,K10669,K01866,K05541,K15325,K14289,K01874,K06168,K01868,K06177,K03684,K01875,K11374,K07566,K00962,K04094,K07235,K05545,K15901,K19055,K01876,K22900,K01975,K03437,K14528,K01008,K21027,K00566,K14526,K03216,K12573,K15904,K01082,K14169,K22446,K03151,K03976,K17053,K01881,K15454,K14679,K15323,K01869,K14522,K00974,K15326,K11375,K14288,K01893,K01169,K15460,K00784,K15903,K06963,K15458,K14163,K04075,K14547,K03650,K11376,K01880,K25706,K14415,K03177,K15322,K06957,K15455,K07237,K03536,K14655,K01885,K00599,K03439,K07050,K01887,K22132,K07236,K15463,K15256,K12161,K00791
ko00290:Valine, leucine and isoleucine biosynthesis	-0.5640904804459675	-1.9332895701459933	0.05320053593855234	0.9999999999987935	0.1770940333650846	17	K01702,K09011,K01704,K00052,K01652,K01687,K01754,K00826,K01649,K01703,K00053,K17989,K01653,K11258
ko00140:Steroid hormone biosynthesis	0.5393794738180115	1.932731190296198	0.05326932079308322	0.9999999999988367	0.1770940333650846	22	K13369,K00251,K04119
ko04724:Glutamatergic synapse	0.43127101882455304	1.9241643978812273	0.05433398015086888	0.9999999999993388	0.1789194677461145	59	K08041,K04959,K00910,K14207,K11828,K13576,K04344,K04850,K15008,K08042,K04534
ko04921:Oxytocin signaling pathway	0.4107681720291563	1.9225926149640418	0.05453123220150502	0.9999999999994045	0.1789194677461145	72	K04515,K07828,K04959,K07198,K04857,K19662,K12319,K04850,K12318,K05869,K08794,K04958,K08041,K04371,K08292,K04534,K05692,K05858,K04860,K07827,K04361,K08042,K04514
ko04972:Pancreatic secretion	0.4403836762767275	1.9187590992970343	0.05501482827997606	0.9999999999995394	0.17933405062693494	51	K08041,K10951,K04959,K05858,K01312,K04958,K04392,K07884,K01291,K01539,K08042,K19662,K04353,K01345
ko04666:Fc gamma R-mediated phagocytosis	0.4426603976004144	1.903108669296392	0.0570263669696538	0.999999999999842	0.18461875566001423	48	K16343,K05743,K01116,K07860,K05753,K15909,K05768,K23484,K04688,K04392,K06068,K03084,K00922,K01080,K04456,K04409,K19662,K13708
ko01521:EGFR tyrosine kinase inhibitor resistance	0.4636082566256161	1.8973913099563204	0.057776311703709116	0.999999999999894	0.18461875566001423	41	K07828,K01116,K04371,K03099,K01110,K04688,K07203,K03083,K05093,K05087,K00922,K07827,K04361,K04456,K19662
ko04613:Neutrophil extracellular trap formation	0.42799411628575906	1.8888225455242145	0.05891561072630025	0.9999999999999423	0.18461875566001423	59	K18671,K06005,K19662,K11406,K13916,K01116,K00922,K02580,K04371,K08337,K04456,K05692,K06496,K05858,K10789,K04392,K07203,K04427,K11418,K07860
ko04917:Prolactin signaling pathway	0.5005381937123746	1.885191957001546	0.05940392632340341	0.9999999999999555	0.18461875566001423	29	K02580,K03099,K11220,K00922,K11224
ko00601:Glycosphingolipid biosynthesis - lacto and neolacto series	0.6319112202319477	1.8840502202971505	0.05955818274131519	0.999999999999959	0.18461875566001423	13	K07819,K07968,K00743,K07820,K09655
ko03000:Transcription factors	-0.23950854417225553	-1.8840047274961154	0.059564336007210894	0.9999999999999591	0.18461875566001423	925	K09464,K08277,K09404,K14960,K16670,K09466,K02250,K04681,K19799,K09281,K19798,K09228,K10276,K19487,K21703,K18304,K09238,K03485,K24905,K04453,K11926,K03487,K13638,K22296,K04683,K16230,K19333,K22483,K15613,K09246,K07727,K19807,K21907,K09448,K12769,K09097,K21641,K19591,K05501,K19734,K21756,K03706,K06658,K23015,K09244,K14057,K07506,K19808,K18992,K19816,K10917,K11474,K09468,K21545,K20338,K23356,K09358,K21959,K21905,K07592,K09175,K09051,K03477,K09240,K21631,K01994,K09202,K16247,K09467,K03435,K09399,K22106,K05519,K21746,K21901,K09407,K02538,K02646,K06648,K23240,K19775,K12463,K09074,K09258,K15773,K12779,K05818,K05499,K05527,K21602,K21903,K13530,K19449,K09206,K22980,K25870,K09102,K09423,K22496,K09243,K09260,K21559,K21646,K18831,K07724,K15545,K21642,K19337,K22491,K06145,K22108,K12266,K22650,K09249,K22484,K05804,K18830,K12413,K07471,K21743,K25858,K19057,K21829,K11921,K07736,K02099,K20373,K24640,K22300,K09245,K03755,K06140,K18835,K09241,K22294,K02688,K13770,K09242,K09247,K23253,K10973,K21963,K09391,K24896,K21961,K19736,K09265,K24969,K03604,K23239,K04333,K24992,K09359,K03576,K20557,K21596,K03764,K23773,K02647,K21543,K09286,K02854,K13655,K13424,K22489,K09426,K21632,K11215,K09381,K06283,K09205,K03708,K11922,K12763,K13634,K06714,K09191,K03603,K21962,K09060,K09235,K14348,K10941,K09424,K09454,K12764,K02855,K23237,K18531,K24882,K21711,K09425,K24699,K09413,K26271,K07729,K22107,K13772,K26274,K02443,K24664,K18658,K19335,K09043,K23193,K06608,K04769,K19242,K09248,K09276,K21544,K22299,K02430,K12411,K03480,K09184,K19815,K06649,K22758,K17472,K11476,K02076
