Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko04341:Hedgehog signaling pathway - fly	-0.5488991376044177	-2.2285331407666735	0.025844983906267993	0.9999980443474191	0.17683175903502613	25	K06229,K04678,K03868,K10523,K08958
ko03032:DNA replication proteins	-0.33860069345505783	-2.2252146326259217	0.026066833005163215	0.999998255639527	0.17683175903502613	183	K11087,K10734,K03470,K10735,K11098,K02321,K10755,K06223,K02209,K10763,K02685,K11115,K02343,K01972,K03111,K02344,K02206,K11117,K10900,K02621,K10729,K02622,K23314,K11119,K10743,K02315,K10739,K11130,K03530,K11099,K02340,K02323,K05787,K03346,K11123,K10732,K02313,K03504,K03469,K11122,K02327,K02342,K02326,K03763,K10736,K10798,K05868,K11144,K11134,K10731,K02339,K10742,K02341,K11132,K21771,K11120,K11126,K19783,K00558,K04764,K11116,K02325,K25186,K15255,K11129,K25059,K03168,K02087,K02684,K02338,K02316,K06628,K11118,K02314,K03471,K09426,K11127,K03169
ko00405:Phenazine biosynthesis	0.7205044973420864	2.215376390809804	0.026734240444343804	0.9999987635252315	0.17837419805723298	12	K13063,K20261,K20262,K18000,K20260
ko00410:beta-Alanine metabolism	0.49628231590519145	2.2114475715755493	0.027004858670019338	0.9999989246318953	0.17837419805723298	46	K00137,K23146,K05604,K01692,K17839,K00149,K00232,K00129,K15372,K01782,K07515,K00207,K00316,K07511
ko03060:Protein export	-0.4826668201112521	-2.192207442327365	0.028364531325683506	0.9999994670497199	0.18431459810486836	38	K10956,K03106,K12946,K03116,K03071,K03073,K09481,K03110,K03108,K13431,K09540,K03075,K03100,K03076,K12275,K03217,K03210,K12947,K13280,K12257,K09648,K03118,K03101
ko00073:Cutin, suberine and wax biosynthesis	-0.6764822114915463	-2.180845218588112	0.02919486672368299	0.999999653026618	0.18431459810486836	13	K20769,K15398,K17991,K15402
ko03008:Ribosome biogenesis in eukaryotes	-0.40252117089661643	-2.1785928381421593	0.029361928695265327	0.9999996817448362	0.18431459810486836	75	K14572,K12618,K14524,K07936,K03685,K14528,K14573,K14536,K14543,K11129,K14531,K14561,K14526,K14575,K14571,K14522,K14532,K14547,K14525,K14551,K03264,K14566,K14560
ko04976:Bile secretion	0.5239183057779154	2.178446054450582	0.029372844319500935	0.9999996835364631	0.18431459810486836	36	K00659,K08042,K08041,K14349,K12040,K00489,K05684
ko01056:Biosynthesis of type II polyketide backbone	0.8481333622438767	2.1321752085712813	0.03299244571164417	0.9999999514942591	0.2044717005832762	7	K05551,K05553,K05552
ko04146:Peroxisome	0.45280457620480036	2.1236124447235856	0.03370256406636907	0.9999999664544262	0.20632545318679602	67	K03781,K12663,K00659,K13299,K13354,K00232,K13347,K11992,K13350,K13355,K05940,K11517,K00306,K00477,K12405,K13335,K00273,K05677
ko04657:IL-17 signaling pathway	-0.5067831233441785	-2.1117947033874325	0.034704061803314756	0.999999980067566	0.2092861193493728	30	K03352,K04448,K05168,K05410,K03173,K13088
ko00364:Fluorobenzoate degradation	0.7597125872377668	2.1037096642489908	0.03540378092690388	0.9999999861493948	0.2092861193493728	10	K05783,K05549,K05784,K00217,K05550
ko00907:Pinene, camphor and geraniol degradation	0.6127439673654733	2.102325665279516	0.03552475783230724	0.999999986994588	0.2092861193493728	20	K13776,K01692,K21731,K13779,K13775,K21569,K01782,K21730
ko05016:Huntington disease	-0.3242258347891897	-2.0985816274410274	0.03585379733873717	0.9999999890419484	0.2092861193493728	200	K00416,K02267,K03064,K02084,K10428,K03173,K11830,K03009,K11143,K03007,K02734,K00420,K04638,K03006,K03014,K02138,K02739,K03011,K10881,K00418,K09565,K02265,K03065,K02135,K10409,K15040,K02266,K02272,K02134,K02133,K02738,K02127
ko04022:cGMP-PKG signaling pathway	-0.4049674130962394	-2.0787194648211353	0.037643142839087096	0.9999999956873434	0.21661451433751908	68	K13296,K04454,K06268,K09565,K06269,K06270,K00907,K04959,K09260,K04136,K03121,K04960,K05850,K18050
ko00945:Stilbenoid, diarylheptanoid and gingerol biosynthesis	-0.8335943194137796	-2.0721950896453776	0.03824725116415628	0.9999999968533748	0.21661451433751908	6	K13065,K09754
ko05133:Pertussis	-0.4728250406820082	-2.070519001940475	0.038403768478165734	0.9999999971002415	0.21661451433751908	36	K04448,K04001,K12340,K07326,K11004,K07389,K11003,K07679,K12683,K06461,K07690,K12800,K04733
ko01504:Antimicrobial resistance genes	0.37642573053852657	2.0614739348676308	0.039257847651412714	0.9999999981437497	0.21897155023343534	182	K08167,K18145,K18351,K19594,K19100,K18236,K18235,K18295,K18216,K19541,K18845,K18217,K17880,K19210,K18298,K18766,K18938,K18553,K18233,K18232,K19276,K19278,K18833,K19274,K21267,K18230,K19080,K21264,K19301,K21288,K19542,K18215,K21251,K18352,K18846,K10673,K19218,K18792,K18589,K18300,K17881,K18072,K17882,K18093,K18294
ko00261:Monobactam biosynthesis	0.5539307941247501	2.0494889564821657	0.0404143266307162	0.9999999989859831	0.22294496668812674	26	K19102,K16421,K05375,K19110,K12526,K19113
ko02040:Flagellar assembly	-0.4166976104205171	-1.9893353719105107	0.046664197904451754	0.9999999999618545	0.2546242103047259	55	K24344,K02557,K02399,K02387,K10941,K24343,K10943,K02398,K02414,K03092,K02395,K02388,K02419,K02418,K02413,K02412,K02424,K02400,K09860,K21218,K02396,K02421,K02401,K02409,K02389,K02393,K02408,K21217,K03086,K02405,K02390,K02556,K02392,K02391,K02422,K02411,K02407,K02425,K02420,K02397,K02406,K02410
ko03050:Proteasome	-0.43787445190879076	-1.9791508942948643	0.0477990197729099	0.9999999999790217	0.2556881228520886	44	K02734,K02730,K02739,K06698,K10881,K03064,K02732,K02737,K11599,K03065,K03420,K02738,K02727,K02736,K03035
ko00531:Glycosaminoglycan degradation	-0.6275430532972943	-1.9739346419698551	0.048389175096903436	0.9999999999846324	0.2556881228520886	14	K12373,K01565,K01136,K10532,K01132,K01197,K01205
ko04120:Ubiquitin mediated proteolysis	-0.3466557252618441	-1.9709911195422831	0.0487248915891525	0.999999999987127	0.2556881228520886	114	K10684,K04707,K20217,K03352,K04678,K04552,K03356,K03868,K10605,K03358,K12416,K10588,K10571,K04506,K10260,K03351,K03359,K04649
ko00330:Arginine and proline metabolism	0.40312018375911535	1.9694927574457421	0.04889653345378586	0.9999999999882418	0.2556881228520886	98	K00274,K00472,K25365,K03343,K00137,K05604,K06447,K00673,K00149,K24034,K09472,K19742,K00273,K24953,K01750,K12253,K00491,K12256,K22548,K17839,K00840,K00613,K14755,K00318,K05526,K00316,K08687,K00294,K19743
ko00565:Ether lipid metabolism	0.5288442672792103	1.955741949665681	0.050495560338734036	0.9999999999949476	0.26132753907262357	29	K01114,K16343,K14621,K00993,K16342,K13510,K16860,K08743,K16619,K01080
ko04723:Retrograde endocannabinoid signaling	0.412094644287491	1.915247026145531	0.05546100782325358	0.9999999999996366	0.2840961829313602	83	K03954,K03943,K11352,K03878,K04534,K03882,K04850,K03879,K03937,K08041,K02677,K13700,K03949,K03964,K03953,K03955,K08042,K03934,K03884,K03880,K03881
ko02048:Prokaryotic defense system	-0.3174789108616785	-1.9034445976284464	0.056982556381462324	0.9999999999998382	0.28894185155044533	157	K19129,K21496,K07341,K19091,K09952,K19158,K07473,K19130,K19140,K07464,K18923,K19174,K06223,K09002,K19145,K19139,K07475,K15342,K19334,K03569,K19090,K19170,K09951,K01155,K04487,K19687,K19144,K19165,K21492,K07452,K00571,K07334,K07012,K19127,K19117,K18829,K19171,K02621,K19138,K07339,K02622,K18843,K18831,K07172,K19046,K19147,K01154,K19118,K19167,K01156,K07318,K19172,K07316,K07154,K13655,K03427,K19137,K03973,K07448,K21491,K16214,K13581,K19157,K07319,K07317,K19119,K00590,K19166,K19159,K19048,K19168,K00558,K03531,K15773,K07171,K09159,K21497,K24451,K07016,K18830,K21490,K19088,K01885,K19092,K06218,K19169,K18842
ko00333:Prodigiosin biosynthesis	0.6279771828096743	1.8529034767060835	0.0638961947106167	0.999999999999996	0.3191272914606042	15	K21782,K21791,K21783,K21787
ko03430:Mismatch repair	-0.42579576884433423	-1.850740564333905	0.06420688533370722	0.9999999999999966	0.3191272914606042	43	K02340,K02343,K01972,K07462,K03111,K02344,K03504,K03602,K03573,K08735,K03572,K07456,K10755,K02327,K02342,K08739,K03763,K01141,K06223,K02338,K02339,K02341,K03601,K10739,K03555
ko04072:Phospholipase D signaling pathway	0.4385487985383913	1.8256075301207126	0.06790940073311846	0.9999999999999996	0.3335906759942067	59	K13523,K05703,K07207,K08042,K16342,K08041,K00922,K18441,K03099,K07208,K23484,K01080
ko00626:Naphthalene degradation	0.631772925276615	1.8220599110203768	0.06844589567211812	0.9999999999999997	0.3335906759942067	14	K14585,K00480,K14579
ko00350:Tyrosine metabolism	0.4181388057001725	1.8076283901347203	0.0706643565792231	0.9999999999999999	0.33819715977817594	71	K10219,K01826,K00451,K00484,K13953,K01555,K00505,K00450,K16902,K00276,K00483,K00455,K00151,K00457,K23470,K16901,K00270,K01668,K00146,K01801,K16163,K00129
ko00260:Glycine, serine and threonine metabolism	0.385850642706367	1.79587631843367	0.07251418953503586	1.0	0.33819715977817594	104	K17755,K00281,K21832,K12526,K00306,K21834,K00108,K00544,K02204,K00499,K15918,K00309,K00304,K00479,K00273,K10674,K00315,K00276,K06720,K15786,K00314,K00301,K20801,K21833,K00302,K00049,K00613,K00305,K14272,K25317
ko03040:Spliceosome	-0.3302577108664786	-1.7910577374610668	0.07328403019723706	1.0	0.33819715977817594	115	K12881,K12896,K12874,K11095,K12624,K12623,K12833,K12893,K12848,K12831,K11098,K12883,K12891,K12824,K12625,K12867,K12853,K12854,K11091,K12814,K12834,K12812,K12873,K12860,K12733
ko04666:Fc gamma R-mediated phagocytosis	0.4463449709840269	1.7905138609700662	0.07337134097987641	1.0	0.33819715977817594	48	K05753,K16343,K05743,K03084,K16342,K00922,K02677,K06068,K13708,K05768,K23484,K01080
ko05221:Acute myeloid leukemia	0.5036083360350033	1.7896976758995147	0.0735025262380673	1.0	0.33819715977817594	30	K11224,K02580,K03099,K10789,K04377
ko04978:Mineral absorption	0.5536409238251986	1.7858809183202433	0.07411854118941363	1.0	0.33819715977817594	21	K14683,K14685,K21418
ko05131:Shigellosis	-0.3185073115183182	-1.7825215920904225	0.07466421333011053	1.0	0.33819715977817594	135	K17890,K04448,K13285,K03868,K07369,K05410,K05759,K03173,K04959,K13287,K16185,K18050,K12757,K12800,K05859
ko04040:Ion channels	-0.3184449782704082	-1.7818073891209476	0.07478064688322217	1.0	0.33819715977817594	135	K04854,K19501,K04959,K04946,K04971,K04859,K05391,K04843,K04961,K04945,K04856,K04905,K04908,K05387,K21863,K04960,K19502,K04855,K04963,K05024,K05175,K04842,K05389,K04906
ko00525:Acarbose and validamycin biosynthesis	0.604179776861348	1.7663261724096717	0.07734114312221485	1.0	0.3466540522084987	16	K20431,K21036,K20435,K19979,K19969
ko04130:SNARE interactions in vesicular transport	-0.47623728766516304	-1.755399985265714	0.07919091459503469	1.0	0.3500642938407658	26	K08497,K08502,K21155,K08505,K08495,K08496,K08493
ko00404:Staurosporine biosynthesis	0.5924333231954395	1.7536139893826332	0.07949667230646873	1.0	0.3500642938407658	17	K20079,K20077,K20085,K16438
ko04131:Membrane trafficking	-0.2132700952841049	-1.7373404005278748	0.08232710441974156	1.0	0.3583056409264674	985	K06234,K08338,K10419,K22242,K19942,K12199,K07834,K20163,K20304,K12183,K08266,K22386,K20303,K19992,K17093,K07939,K23952,K20365,K22241,K12187,K21997,K10881,K07912,K19952,K20472,K14825,K20060,K13343,K23570,K12013,K07864,K22255,K22238,K20346,K17890,K24260,K07920,K23567,K15044,K23949,K05759,K08505,K20368,K20123,K21155,K15048,K24353,K25112,K12800,K21868,K07906,K08502,K10260,K13411,K26401,K21156,K22127,K11851,K20027,K17902,K08495,K00718,K07882,K05410,K22240,K20463,K19902,K04678,K07880,K07378,K13711,K18261,K08340,K22260,K19717,K06461,K21848,K19880,K15301,K22258,K25576,K22239,K08810,K15300,K17909,K08335,K17531,K07941,K22264,K12394,K21844,K21145,K20174,K07925,K04707,K08493,K08497,K20824,K23543,K23569,K25577,K14050,K08564,K07890,K20063,K25579,K01349,K05859
ko03440:Homologous recombination	-0.37015350523750895	-1.7272862211008415	0.08411627255517962	1.0	0.3583056409264674	67	K02340,K02343,K10868,K03629,K01159,K10605,K03111,K10877,K02344,K03504,K02335,K03550,K20774,K10882,K02686,K04066,K02327,K02342,K10957,K03763,K10881,K03581,K04482,K02338,K03584,K10683,K03551,K02339,K02341,K03553,K06187,K10739,K03655,K08775,K10959
ko03000:Transcription factors	-0.2206751724463223	-1.7253066502374048	0.08447222411131539	1.0	0.3583056409264674	925	K19339,K11921,K22483,K21559,K21596,K18954,K13424,K09247,K09424,K05818,K15545,K09338,K05785,K22107,K24376,K09359,K12463,K19057,K02430,K12296,K09414,K04683,K09243,K12133,K09276,K18991,K22108,K13422,K09421,K21646,K02531,K21829,K02538,K09399,K08064,K23773,K03492,K21641,K12764,K21561,K03706,K09191,K19734,K20342,K13530,K23237,K11474,K24882,K09235,K26271,K21756,K21769,K25870,K09202,K14057,K21711,K26274,K18219,K09228,K09468,K09260,K18658,K13770,K21544,K02530,K19736,K09286,K23193,K18831,K02646,K03493,K03491,K22489,K09205,K03576,K21556,K10917,K10941,K16247,K21545,K13772,K07729,K12779,K13655,K09453,K16670,K20338,K03486,K03974,K04454,K10918,K09423,K04681,K02688,K06620,K09281,K19798,K10276,K20391,K20375,K09358,K09272,K21746,K19242,K04453,K22484,K22300,K14960,K02855,K09249,K22106,K06714,K09102,K02250,K19799,K15613,K09206,K19815,K14348,K19807,K03477,K23776,K21828,K15773,K21557,K24640,K03765,K21703,K11476,K04448,K09407,K22496,K18909,K10947,K10711,K06658,K21671,K18830,K12413,K22758,K09060,K09825,K03435,K20374,K02076,K09425,K19808,K09099,K25858,K09391,K09238,K24896,K09426,K02171,K22299,K20557,K23253,K22491
ko00340:Histidine metabolism	0.45256219217484883	1.7236319585935351	0.0847743053613903	1.0	0.3583056409264674	44	K05604,K05602,K19787,K20247,K18911,K00149,K07008,K05603,K24017,K18913
ko03036:Chromosome and associated proteins	-0.3122964663438488	-1.7227320339595475	0.08493699456225023	1.0	0.3583056409264674	912	K19202,K22767,K20794,K18411,K24771,K11557,K11479,K03358,K11594,K16467,K25830,K11773,K11568,K02537,K20873,K19347,K26246,K11548,K11430,K11573,K20403,K19788,K11558,K22156,K11553,K11556,K16455,K04763,K10840,K19871,K04683,K10417,K10421,K22833,K11570,K15127,K11585,K12780,K03352,K18422,K11433,K16862,K16742,K21751,K18418,K17451,K16487,K11767,K11275,K10841,K10605,K16586,K11404,K24539,K11649,K11726,K04508,K03633,K11363,K11276,K11575,K16547,K12416,K11488,K22768,K03351,K13982,K10752,K10683,K23193,K06673,K11576,K03132,K11552,K11344,K11766,K16459,K24907,K11574,K11758,K11555,K10414,K06286,K19326,K11123,K16801,K16762,K11656,K11502,K11359,K11122,K11682,K11398,K02326,K14968,K11438,K03357,K19001,K11582,K05868,K11371,K12961,K10402,K11760,K11759,K11764,K10276,K22766,K11429,K11120,K11562,K11349,K09272,K04453,K16460,K14960,K10428,K11480,K11769,K19799,K11554,K08740,K10750,K11776,K03804,K25662,K11679,K16489,K03356,K25164,K16311,K06065,K05516,K11403,K10878,K11775,K16571,K11592,K11572,K03359,K10695,K11721,K26094,K02087,K14969,K23398,K16757,K11569,K15601,K16493,K18778,K11571,K11462,K11399,K11678
ko00603:Glycosphingolipid biosynthesis - globo and isoglobo series	-0.6242421720305028	-1.7126508561583815	0.08677679122779702	1.0	0.36188051088617873	11	K00718,K00709,K20736,K12373,K07407,K00722
ko04975:Fat digestion and absorption	0.574585768944826	1.703844055743153	0.08841022491892803	1.0	0.36188051088617873	18	K05684,K05641,K01080
ko04260:Cardiac muscle contraction	-0.4077914151940567	-1.7016863729391951	0.08881417627991639	1.0	0.36188051088617873	43	K00416,K00418,K00420,K02267,K02265,K12041,K04859,K02266,K02272
ko03400:DNA repair and recombination proteins	-0.264263956413327	-1.7005930028298266	0.0890194389900616	1.0	0.36188051088617873	424	K10864,K03017,K23258,K10877,K06663,K22823,K01247,K20403,K03010,K08735,K10755,K03700,K10881,K10840,K01141,K10573,K06223,K17815,K10595,K16197,K15342,K03554,K22817,K26124,K01160,K25829,K10841,K10605,K03868,K22808,K24089,K19025,K03009,K02544,K13530,K03726,K02344,K17817,K15075,K10900,K05986,K03014,K03508,K03011,K20879,K23314,K19026,K10683,K10627,K15077,K15079,K10739,K12860,K10868,K05787,K13531,K06915,K03504,K06661,K15078,K03573,K03006,K10882,K02686,K03144,K14623,K10957,K10899,K02326,K03512,K10891,K10991,K03557,K22756,K22766,K08857,K03503,K10898,K03007,K20774,K26123,K17816,K15364,K25059,K10982,K19789,K24663,K15080,K02349,K10983,K22825,K10845,K03655,K19178,K22685,K24087,K10959,K07458
ko04110:Cell cycle	-0.3240338473769772	-1.698630576931885	0.0893888114539565	1.0	0.36188051088617873	111	K06628,K03352,K03357,K04683,K03868,K03358,K11479,K04681,K05868,K02087,K02537,K03351,K03359,K16197,K02209,K06620
ko04062:Chemokine signaling pathway	0.4198759433260237	1.6791419497228341	0.09312438224958264	1.0	0.3686710446519306	63	K11224,K05760,K11220,K08042,K08041,K03099,K05726
ko04114:Oocyte meiosis	-0.36342247890984364	-1.6789555774030411	0.09316070167258239	1.0	0.3686710446519306	68	K03352,K06268,K03357,K06269,K03868,K03358,K04959,K05868,K04960,K02087,K05861,K02537,K03351,K03359,K16197
ko03016:Transfer RNA biogenesis	-0.27814231946427875	-1.6772178331285605	0.09349989306851736	1.0	0.3686710446519306	257	K15450,K15903,K22900,K22503,K03177,K12618,K15457,K14679,K15904,K07560,K07936,K07050,K14528,K06920,K20000,K06925,K01887,K00599,K14526,K15441,K01737,K06020,K14522,K01884,K01869,K15325,K14758,K00974,K17053,K04487,K15454,K15256,K14533,K06177,K03439,K21027,K01893,K01892,K01889,K01879,K25706,K07235,K01872,K00791,K01881,K19055,K01873,K15902,K09765,K00554,K15455,K03514,K05540,K03536,K14547,K07566,K01880,K03216,K06168,K11375,K15448,K15460,K18707,K00566,K06219,K00557,K00784,K01890,K25102,K14058,K15901,K01875,K00773,K14415,K09698,K22446,K14742,K01876,K03683,K03495,K10026,K03151,K12573,K14525,K22132,K15780,K07237,K11996,K15452,K01883,K15865,K03650,K07559,K14655,K15453,K09457,K06879,K00777,K01886,K14524,K15445,K01866,K04075,K11179,K01008,K01885,K07568,K01867,K03684,K11991,K03437,K00962,K04094
ko00903:Limonene degradation	0.7652212523669999	1.6746456734250441	0.09400377234152812	1.0	0.3686710446519306	6	
ko04013:MAPK signaling pathway - fly	-0.3560612171815552	-1.656183436496629	0.09768467649077173	1.0	0.37725662734485527	71	K04448,K09260,K05759,K04506,K13411,K16197,K17608
ko04121:Ubiquitin system	-0.26314258018641745	-1.655651220905181	0.09779247094611643	1.0	0.37725662734485527	544	K23787,K08338,K12008,K03358,K11871,K16281,K16240,K15698,K10634,K10268,K11804,K10573,K22372,K12013,K12163,K10684,K03352,K22817,K26124,K11969,K25805,K21634,K11865,K10605,K03868,K03173,K21922,K10523,K23344,K14485,K11980,K10260,K15716,K24368,K11851,K20217,K12416,K03351,K10478,K11842,K10683,K10627,K12019,K19038,K15068,K04649,K04678,K12011,K17821,K10571,K11967,K04552,K10656,K16286,K11802,K10588,K11793,K22756,K10614,K18342,K24367,K10276,K04506,K23047,K25662,K03356,K24365,K26123,K15072,K04707,K11797,K03359,K10695,K10587,K25216,K23339,K11837,K16278,K10693,K15710,K10520,K24366
ko04350:TGF-beta signaling pathway	-0.3831884529299181	-1.6504612892859314	0.09884862453867926	1.0	0.37725662734485527	51	K04683,K04678,K03868,K04681
ko01001:Protein kinases	-0.20978733650052	-1.6487495527798202	0.09919895380382648	1.0	0.37725662734485527	513	K20487,K17531,K20607,K19661,K13435,K18143,K08823,K05116,K04421,K00907,K11479,K20536,K05126,K15048,K06071,K13420,K18050,K20873,K17530,K07640,K06596,K08293,K12294,K02478,K08789,K16311,K08884,K13414,K08864,K06668,K10715,K00871,K07698,K20537,K12771,K22009,K08958,K08292,K16314,K19077,K11226,K16692,K00908,K11721,K10909,K20600,K02087,K20879,K21158,K08873,K07709,K07706,K05734,K18639,K04423,K02449,K08810,K12077,K19830,K14988,K13413,K19616,K11383,K08857,K08834,K05410,K07679,K12766,K04410,K20714,K15409,K04444,K07656,K20339,K11480,K13430
ko02044:Secretion system	-0.2098255559984119	-1.6418908188863564	0.10061263290468614	1.0	0.3793048435293575	358	K02456,K12050,K02653,K03108,K02244,K11004,K13431,K02236,K02283,K12684,K01347,K02421,K12063,K02280,K02507,K12058,K11902,K11893,K12685,K22228,K07279,K12203,K20533,K12068,K04059,K12214,K12683,K03071,K12217,K03073,K12227,K12204,K12206,K11897,K01493,K03205,K02657,K02455,K12060,K02279,K12213,K02401,K12285,K22513,K11912,K17095,K22512,K12278,K02240,K11016,K12212,K02411,K12257,K03118,K07333,K02450,K20530,K12514,K12209,K20531,K12512,K02658,K12269,K11003,K02419,K12515,K12510,K12513,K12207,K12071,K02662,K02681,K12098,K02282,K12052,K12340,K12268,K02420,K02237,K03116,K02250,K12222,K11915,K12270,K11892,K12273,K02418,K02245,K02656,K02680,K11890,K12053,K12531,K02670,K20532,K22504,K02278,K12218,K12511,K20266,K12072,K12062,K08084,K22511,K20528,K02655
ko00535:Proteoglycans	0.5032733147891543	1.6362481014335875	0.10178767303982905	1.0	0.3793048435293575	25	K06792,K06794,K08133
ko00536:Glycosaminoglycan binding proteins	0.4020256932499255	1.6352135406034503	0.10200429059056426	1.0	0.3793048435293575	72	K23342,K06792,K06794,K06237,K01343,K19719,K04362,K16645,K06496,K06238,K05093,K03913
ko00232:Caffeine metabolism	0.7532584298446204	1.622780148035183	0.10463641094923459	1.0	0.3848265607839462	6	K00365,K21724
ko04625:C-type lectin receptor signaling pathway	-0.4000564558147462	-1.61514587247107	0.10627910896269221	1.0	0.3848265607839462	42	K04448,K06268,K04959,K07369,K04960,K12800,K05859
ko00592:alpha-Linolenic acid metabolism	0.49981702936437605	1.6095029296262031	0.10750641492537705	1.0	0.3848265607839462	25	K16343,K05894,K07513,K16817,K22389,K00232,K14621,K16342,K10226,K00224,K00632
ko04512:ECM-receptor interaction	0.45760983295490554	1.608805508927251	0.10765887592799861	1.0	0.3848265607839462	37	K05635,K06237,K19719,K06584,K06240,K06238,K06258
ko01524:Platinum drug resistance	-0.4282953888060207	-1.6080499348463186	0.10782424282925618	1.0	0.3848265607839462	32	K23790,K02084,K10605
ko00053:Ascorbate and aldarate metabolism	0.4234815906691445	1.6068433538433515	0.10808873520027173	1.0	0.3848265607839462	55	K00103,K13873,K00149,K18981,K00469,K00423,K17744,K16190,K00064,K14259,K01707
ko01003:Glycosyltransferases	-0.2392966279365483	-1.6023015792580328	0.10908893663460306	1.0	0.38488285263548233	314	K17250,K20151,K09663,K00770,K25619,K23424,K13648,K00692,K03715,K20892,K05536,K14340,K03854,K22833,K00721,K23685,K16698,K16700,K00695,K25669,K22708,K00750,K20891,K00742,K12582,K22908,K16870,K20736,K19873,K20867,K16558,K02852,K16153,K23684,K13656,K00718,K20893,K07819,K00725,K20886,K07432,K13683,K05365,K23869,K13682,K16702,K22809,K10968,K11936,K05538,K20843,K23686,K00712,K00722,K20922,K03843,K20926,K13684,K03814,K25620,K21002,K23683,K23452,K22844,K05537,K21362,K03857,K00786,K13678,K00709,K16150,K13677,K07441,K20889,K10969,K21011,K03766,K18770,K10999,K21001,K13681,K09675,K17249
ko04320:Dorso-ventral axis formation	0.5381324389044511	1.5998225982846908	0.10963794407743821	1.0	0.38488285263548233	20	K03102,K03099
ko00730:Thiamine metabolism	-0.4122226194837961	-1.595532966665496	0.11059310404141232	1.0	0.3855398488110346	36	K23458,K14153,K22699,K10810,K03147,K00949,K22911,K00788,K01662,K14154,K00941,K03707,K10811,K00939,K00877,K06949,K01077,K03151,K03149,K00878,K04487,K03150,K00946
ko00750:Vitamin B6 metabolism	0.5000924633768727	1.5898548040786356	0.1118675371992075	1.0	0.3872931287862218	24	K18613,K18610,K13248,K18611,K03472,K18612,K18607
ko05168:Herpes simplex virus 1 infection	-0.3443800917035268	-1.5736325125695523	0.11557243224567038	1.0	0.39737918484470225	73	K12881,K03241,K02084,K12893,K05410,K03173,K15409,K12891
ko04020:Calcium signaling pathway	-0.32369059562212016	-1.5624677092217074	0.11817784711328039	1.0	0.4035733282371888	94	K04854,K06268,K04961,K09565,K05126,K00907,K04959,K04856,K04960,K13755,K04855,K00871,K04136,K05850,K04963,K04161,K05859
ko05014:Amyotrophic lateral sclerosis	-0.26700987762275985	-1.5447984613159884	0.12239501960644139	1.0	0.41515067461103766	241	K00416,K12881,K06268,K02267,K03064,K02084,K10428,K03173,K11143,K02734,K00420,K07925,K02138,K02739,K10881,K00418,K02265,K03065,K04960,K02135,K10409,K02266,K02272,K02134,K02133,K05410,K14313,K05759,K02738,K02127
ko03051:Proteasome	-0.3420335416574663	-1.525107882147756	0.12723219155089405	1.0	0.42626335642815083	71	K02730,K03064,K02732,K03035,K02734,K11599,K11881,K13572,K02739,K06698,K10881,K02737,K03065,K02727,K06694,K03034,K11879,K11882,K02738,K02736,K03420
ko04712:Circadian rhythm - plant	-0.4500629997558315	-1.5231709139528913	0.12771595093620358	1.0	0.42626335642815083	24	K12129,K12121,K12118,K12133,K16240,K12119
ko00140:Steroid hormone biosynthesis	0.5049959741733276	1.520255906143861	0.12844667144058142	1.0	0.42626335642815083	22	K13369,K00251,K00489,K04119
ko00052:Galactose metabolism	-0.3428417654048237	-1.5177882458210157	0.1290677891973684	1.0	0.42626335642815083	70	K01854,K01819,K02744,K10985,K06617,K02747,K25026,K00917,K08302,K01785,K04618,K00850,K00849,K12111,K07407,K02786,K01784,K15778,K10984,K01220,K12308,K21621,K12316,K01187,K02775,K12047,K02746,K02774,K00011,K02079,K02788,K12447,K00965,K02082,K01190,K02773,K10986,K01182,K01635,K16371,K01684
ko05231:Choline metabolism in cancer	0.4194893745645264	1.513276364080087	0.13020947388490378	1.0	0.4272232411125601	48	K06128,K05753,K07207,K16342,K03099,K01080
ko00061:Fatty acid biosynthesis	0.4404310427173526	1.5059364994913853	0.13208347564449463	1.0	0.4280617672844615	40	K00665,K18660,K11263,K03921,K03922,K11533,K18473
ko00520:Amino sugar and nucleotide sugar metabolism	-0.28451017818108626	-1.5055977516992487	0.13217046599420623	1.0	0.4280617672844615	149	K01854,K10012,K18430,K13020,K16011,K00770,K00847,K17497,K25314,K00983,K15921,K25026,K10011,K00992,K01443,K13648,K08679,K15912,K02473,K15899,K00849,K01198,K00075,K02564,K13014,K01784,K00972,K01709,K15896,K15778,K02779,K15855,K12452,K07102,K01639,K02377,K13018,K02794,K12454,K21055,K02795,K01711,K12373,K15897,K00790,K00978,K00885,K07106,K13017,K08678,K01787,K01207,K02474,K02791,K15894,K00975,K02796,K23144,K00965,K20844,K01209,K15898,K15856,K21749,K12453,K01788,K07806,K01836,K06859,K18431,K02793,K00621,K13015,K18676,K00884
ko00100:Steroid biosynthesis	0.47501059359842435	1.4880221697847231	0.13674504708979174	1.0	0.44003854896843236	28	K00801,K21146,K01852,K09828,K05917,K14424
ko01006:Prenyltransferases	0.4440172062665543	1.4834356111506966	0.13795871187173092	1.0	0.44111639082553455	37	K06125,K14129,K02291,K00805,K00801,K12503,K14066
ko02030:Bacterial chemotaxis	-0.4362159525564022	-1.4775824892825993	0.13951956413771804	1.0	0.44174599359000066	26	K12368,K03412,K02556,K03406,K10439,K02410,K02557,K13924,K03410,K03414,K03413,K03776,K00575,K03407,K03408,K10540,K03411,K03415
