Term	es	nes	pval	sidak	fdr	geneset_size	leading_edge
ko04040:Ion channels	0.4395447756899517	2.9837424905633596	0.0028474630481556407	0.7610415140822333	0.026970310380643993	135	K04951,K04887,K04884,K04945,K04849,K04855,K04885,K04960,K19502,K05181,K04911,K04908,K04851,K04879,K04905,K04850,K19496,K04944,K04854,K19480,K04840,K04950,K04943,K04984,K04909,K04882,K04874,K04977,K04956,K04834,K04958,K04883,K05175,K04955,K04942,K04994,K04892,K04936,K04842,K05011,K04344,K04910,K04959,K04857,K04837,K19501,K16897,K19499
ko01056:Biosynthesis of type II polyketide backbone	0.9301340323186161	2.9519891303622616	0.00315734044987237	0.7955623732348298	0.029351572330294996	7	K05551,K05554,K05553,K05552,K15885
ko00906:Carotenoid biosynthesis	0.5600521051758686	2.928652964392507	0.0034043427899543843	0.819476745654968	0.0310723651010382	46	K09847,K22445,K15744,K09844,K06443,K09840,K02294,K22502,K14596,K02292,K10210,K02291,K20611,K09838,K08977,K09879,K20616
ko04929:GnRH secretion	0.5864341763754106	2.8851291674430897	0.003912530983174234	0.8602559700920989	0.035073045599169024	35	K05858,K04851,K04856,K04943,K04945,K07828,K04944,K04959,K04850,K04855,K04960,K00922,K04956,K04958,K04857,K04854,K04955,K04942
ko03430:Mismatch repair	-0.5060837880015321	-2.8493477246070045	0.004380897121255778	0.8896437740328534	0.03858263780474387	43	K02338,K02341,K08739,K07462,K03601,K08735,K02344,K02343,K02340,K03573,K01141,K02342,K03504,K03572,K08736,K06223,K03763,K10739,K03555,K03111,K02327,K10755,K03602,K01972,K10756,K07456
ko00524:Neomycin, kanamycin and gentamicin biosynthesis	0.8105430110351349	2.8411336489971593	0.004495346865413863	0.8958321379515037	0.03890800217996137	11	K20571,K13547,K13546,K17078,K20565
ko00333:Prodigiosin biosynthesis	0.7464925157462252	2.829721957805162	0.004658847207501315	0.9040766839031237	0.03911063572257394	15	K21783,K21780,K21778,K21791,K21785,K21782,K21779
ko01503:Cationic antimicrobial peptide (CAMP) resistance	-0.4812107304447848	-2.828643220396602	0.004674577974809635	0.9048347160095138	0.03911063572257394	50	K19226,K03760,K08589,K12963,K13014,K19077,K03585,K03740,K07264,K19228,K07806,K19078,K00677,K12340,K01364,K19227,K03739,K07640,K07771,K10011,K19239,K06079,K10012,K04771,K19079
ko01053:Biosynthesis of siderophore group nonribosomal peptides	0.5900903665153896	2.778026805429147	0.005469010633011084	0.9362622488407514	0.04493360421117273	31	K02552,K12239,K15681,K04782,K00216,K01252,K15653,K04787,K04793,K04781,K04780,K02363,K04791,K04788,K04792,K24110,K02362,K04790,K04789,K24108,K12237
ko03008:Ribosome biogenesis in eukaryotes	-0.41845268953985293	-2.7732721587632922	0.005549568647595038	0.9388021001377136	0.04493360421117273	75	K14547,K11130,K14522,K14284,K14544,K14531,K14526,K14560,K14572,K14543,K12618,K03685,K14524,K14571,K14546,K14551,K14528,K14575,K14532,K14545
ko00571:Lipoarabinomannan (LAM) biosynthesis	0.7474847274162196	2.7668898591149236	0.0056593871838721554	0.9421025548964846	0.04493524336671567	14	K14339,K13687,K23176,K13669,K16647,K13671,K22311,K11387
ko00621:Dioxin degradation	0.6685497273692559	2.762913424236934	0.005728795967071321	0.9440963031189785	0.04493524336671567	20	K15751,K08690,K00480,K00462,K01617,K15755,K18364
ko00540:Lipopolysaccharide biosynthesis	-0.444032252848128	-2.7484691472301312	0.005987426957068331	0.9509405564005718	0.04624135896074311	61	K21344,K03273,K03270,K03278,K03760,K03277,K15669,K16363,K03276,K03275,K07264,K01627,K03274,K03279,K23160,K06041,K00979,K23067,K00677,K02847,K00748,K02517,K12983,K19803,K02843,K03269,K02527,K02841,K19353,K02536,K00713,K00912
ko00232:Caffeine metabolism	0.8975701715996858	2.7161955211815036	0.0066036906060231715	0.9640651213035072	0.050228070973085334	6	K00365,K00622,K21724
ko04814:Motor proteins	0.45729025615600566	2.7066942981375735	0.006795680282244421	0.9673880268809457	0.05091688808487611	88	K16575,K20198,K10391,K10418,K07375,K10400,K10399,K17914,K17916,K21868,K24722,K10409,K10396,K10408,K10417,K10355,K10364,K10413,K26156,K10427,K10411,K10397,K05692,K10415,K10360,K10419,K17387,K10393,K12044,K12314,K25388,K26157,K24723,K10428,K10410,K20197,K10359,K10416,K10401,K10394,K10390,K10392,K20196,K10420,K11143,K10414
ko00404:Staurosporine biosynthesis	0.695951577358769	2.6884888689357647	0.00717762286471868	0.9731142796459631	0.05298774526601144	17	K14257,K20079,K16438,K20085,K17825,K19981
ko04925:Aldosterone synthesis and secretion	0.5358339904282624	2.675164506314756	0.007469258930902223	0.9768008897562171	0.05434156497554951	44	K04856,K04960,K04851,K06070,K04850,K01539,K05869,K04854,K04374,K04958,K18283,K05858,K04515,K08041,K04345,K04959,K04857,K04855,K07188,K08042
ko03000:Transcription factors	-0.19417841638381214	-2.6473423963911835	0.008112716534467213	0.9832472600224546	0.05763699834689158	925	K09305,K04769,K04491,K20214,K14031,K09303,K08025,K09452,K19735,K09342,K21951,K05638,K09282,K24875,K25796,K09284,K03705,K17452,K09173,K09378,K15615,K06146,K24912,K21452,K17472,K18956,K22402,K06714,K09320,K03603,K21626,K09454,K09228,K02443,K09385,K17102,K11432,K21772,K03492,K04490,K21547,K11474,K22534,K09184,K09383,K04378,K09341,K21633,K05818,K09057,K24692,K25783,K21597,K02647,K19337,K09328,K09371,K03708,K09307,K09377,K09396,K09099,K09208,K16796,K22536,K10947,K09326,K09448,K09358,K09402,K10513,K03729,K04495,K09113,K09175,K24637,K24852,K20271,K20919,K09995,K00558,K07197,K09431,K19489,K09302,K09183,K09464,K09359,K09274,K24895,K02250,K09185,K09248,K08037,K22648,K21696,K05785,K04692,K02580,K25873,K24309,K03604,K09095,K19487,K09343,K17694,K09365,K08367,K24646,K02531,K09100,K09051,K09355,K21799,K23581,K16230,K09231,K23192,K09086,K24889,K06283,K23804,K25870,K21756,K02103,K21644,K09246,K09027,K24641,K14348,K03709,K12413,K09241,K09367,K08066,K08706,K04734,K22758,K22299,K09406,K23776,K09221,K23480,K25795,K11215,K09048,K19383,K25209,K09349,K14057,K22411,K09206,K10913,K20373,K09361,K15590,K24890,K18909,K12769,K02223,K23194,K17335,K24639,K21972,K12779,K02171,K09245,K09417,K10512,K07726,K24992,K09395,K09054,K11660,K19624,K09232,K20797,K09103,K21755,K21642,K14959,K19491,K09214,K09368,K08546,K13945,K09370,K25786,K22046,K09304,K18954,K21900,K19472,K13944,K16241,K10052,K15852,K09372,K09397,K03497,K15603,K10515,K09203,K09332,K09219,K09270,K03211,K21671,K23773,K21932,K09468,K19484,K20374,K09276,K09191,K13425,K08524,K09075,K09413,K09090,K08558,K21641,K09442,K09410,K09467,K19799,K21769,K09404,K22976,K11307,K01994,K26213,K09424,K08029,K12126,K09043,K08026,K12296,K02855,K07727,K09074,K22870,K24905,K21559,K13770,K09257,K09329,K14034,K21703,K04462,K24967,K09102,K11921,K15773,K22496,K09825,K10176,K25869,K07506,K02436,K16672,K05817,K09249,K21743,K02099,K21829,K09240,K19815,K22491,K20225,K09405,K03706,K09235,K09242,K08061,K22489,K23371,K09423,K09381,K18831,K14960,K18991,K09411,K25856,K25858,K09083,K21903,K23582,K09237,K08705,K02430,K21746,K24640,K23237,K09202,K24647,K09331,K13655,K09041,K09069,K03486,K09408,K09330,K19195,K24387,K19339,K18835,K09319,K09060,K20330,K07736,K10149,K20211,K02296,K09391,K03491,K24896,K21548,K09093,K22043,K21646,K21596,K19693,K13424,K09073,K06608,K04377,K03493,K08064,K12463,K03477,K09201,K09350,K22483,K09247,K19587,K09360,K23348,K09207,K13422,K09238,K21562,K09426,K20557,K02646,K03973,K09362,K09106,K12764,K07729,K04761,K13643,K22103,K02174,K14514,K09204,K09227,K24804,K18658,K10185,K24501,K02525,K22484,K24882,K21556,K21994,K26271,K23195,K12114,K16189,K20338,K03711,K08268,K21645,K09327,K21543,K09267,K21598,K22045,K09213,K25794,K21959,K21557,K21631,K09441,K23193,K09455,K02854,K09223,K16799,K09443,K07295,K09205,K09215,K18304,K05870,K21544,K09254,K15690,K09062,K21961,K16670,K11908,K04686,K21545,K09243,K09681,K08704,K05628,K04681,K09366,K09281,K19798,K24901,K10276,K03576,K04453,K24375,K19473,K13530,K09301,K19485,K13772,K15613,K19807,K10941,K09407,K02688,K06658,K09280,K08701,K02076,K22300,K19808,K10500,K09313,K09275,K08031,K03402,K15545,K10186,K02538,K02530,K23253,K09258,K14033,K09250,K24369,K02019,K09098,K09353,K03435,K09399,K07979,K04454,K20342,K09108,K09220,K09436,K11765,K09199,K24146,K21643,K12379,K09324,K03524,K09036,K19242,K09310,K18830,K03718,K09180,K24891,K06053,K09466,K09382,K17441,K24643,K21561,K09229,K19816,K09091,K23041,K22106,K21828,K18488,K21630,K19057,K09172,K16247,K03436,K09317,K09216,K25784,K16221,K26274,K25785,K09293,K21711,K10510,K23196,K21745,K06054,K09210,K03480,K06649,K21701,K09336,K17737,K12411,K15607,K08703,K21406,K23203,K09339,K06648,K09321,K03490,K10711,K14035,K09230,K09265,K09067,K09104,K03925,K20210,K09287,K04680
ko03036:Chromosome and associated proteins	-0.2599587605206301	-2.6457150056242464	0.008151846379739647	0.9835757715409743	0.05763699834689158	912	K04453,K14968,K11764,K11558,K11759,K11551,K14310,K11679,K11276,K03356,K19197,K11290,K11398,K14960,K11137,K11482,K10841,K11369,K03804,K11371,K03359,K05589,K11574,K11758,K22833,K14969,K02307,K11272,K11399,K04393,K11556,K11678,K11656,K01623,K02326,K11557,K11420,K23700,K11315,K04508,K14289,K11571,K22832,K11561,K16489,K11576,K11578,K11363,K19202,K03632,K11378,K10421,K15127,K11364,K11682,K11767,K22766,K12416,K02605,K02178,K11569,K20794,K11553,K11339,K23398,K11563,K16493,K11313,K11675,K17451,K16833,K05302,K14304,K11552,K03352,K18417,K12076,K11380,K11567,K11446,K06672,K11776,K11683,K10998,K10997,K11573,K11359,K10752,K11268,K11762,K10605,K19347,K10750,K11575,K26245,K11763,K04648,K11582,K11497,K24755,K19799,K18418,K11771,K12961,K11349,K22834,K11663,K11370,K24539,K11770,K09404,K02537,K11756,K11271,K06286,K11122,K25662,K22835,K03134,K11270,K11360,K11676,K14967,K16762,K12778,K11400,K11555,K11659,K11547,K11401,K11562,K14301,K10755,K11664,K21751,K26246,K11372,K03133,K11362,K22768,K24767,K06670,K23193,K11275,K11309,K11438,K16732,K10683,K03351,K11404,K06065,K11548,K06671,K11484,K23358,K09188,K11570,K11773,K11403,K11554,K11123,K11766,K15601,K11775,K24907,K11501,K14303,K03633,K20403,K26094,K24771,K11559,K11572,K12780,K05516,K11680,K11568,K11760,K16315,K06673,K11560,K03140,K10276,K11726,K19001,K11120,K16547,K15043,K11368,K11772,K11592,K11769,K02331,K11677
ko00930:Caprolactam degradation	0.6616326675559572	2.6373228443470453	0.008356326025947602	0.9851907130089458	0.05826216201424578	19	K19961,K07511,K14519,K01825,K01453,K03379,K07515,K01782,K07514,K00496,K01692,K06446,K17754
ko00405:Phenazine biosynthesis	0.7417261620445151	2.6105571734757627	0.009039486048858514	0.9895217775553449	0.06216194515790375	12	K20262,K20261,K17940,K13063,K21103
ko04927:Cortisol synthesis and secretion	0.5674728008576463	2.575118748600353	0.010020567698656446	0.9936270829864113	0.06797736465845318	30	K05858,K04851,K04856,K08041,K04374,K04345,K14349,K04959,K04850,K04960,K04857,K04958,K04855,K04854,K08042
ko00350:Tyrosine metabolism	0.4640258233513896	2.557685053646149	0.010537147683683745	0.995096050469154	0.07052864182945653	71	K00505,K00483,K01555,K00451,K05921,K23470,K00457,K00129,K00270,K01593,K16902,K00455,K15849,K16901,K00146,K00276,K10774,K03334,K10219,K13953,K00450,K00422,K00151,K01801,K16163,K00484,K00274,K24287,K23492,K18857
ko03460:Fanconi anemia pathway	-0.4624233371840406	-2.519063615463998	0.011766739538219495	0.9973730473390052	0.07772241116034456	43	K15079,K10895,K11137,K10891,K10849,K10898,K03509,K03508,K15364,K10739,K13960,K10882,K10605
ko00552:Teichoic acid biosynthesis	-0.4676569404872993	-2.513409522270635	0.011957044440464859	0.9976151299821611	0.07795371830017349	41	K25619,K07271,K25599,K14188,K25654,K25660,K25653,K25652,K03740,K25627,K09809,K22710,K25657,K22708,K13678,K00712,K19002,K25651,K03739,K05946,K19005,K02851,K06153,K19302,K18704
ko03020:RNA polymerase	-0.4308475506282903	-2.5032213401102266	0.012306855121897664	0.9980035251212731	0.0792056573229824	54	K03006,K03008,K03003,K03007,K03004,K03005,K14721,K03023,K03024,K25304,K03009,K03001
ko00360:Phenylalanine metabolism	0.46924461581299254	2.4863913801658195	0.01290459568554514	0.9985267270013173	0.08200135486257798	65	K05713,K05709,K02610,K05708,K02609,K01692,K10437,K00129,K00270,K01593,K00500,K10775,K00276,K15849,K00146,K03334,K00529,K05711,K02618,K02611,K05712,K00285,K00457,K05710
ko00380:Tryptophan metabolism	0.4679465367588578	2.454158443250362	0.01412147451957213	0.9992068592821672	0.08861225261031512	64	K14338,K10217,K00669,K07514,K01692,K00453,K00252,K20807,K01593,K00149,K15067,K16902,K16901,K07511,K20219,K03334,K00452,K07515,K01556,K00486,K00837,K00466,K01782,K03392,K22588
ko00332:Carbapenem biosynthesis	0.7545363063227167	2.447441388935113	0.014387452343402662	0.999307333254518	0.0891666799554091	10	K18562,K18568,K18571,K18570,K18564
ko01040:Biosynthesis of unsaturated fatty acids	0.5453620134538101	2.4410046501527995	0.014646466168842132	0.9993929515033482	0.08961121662858952	31	K10805,K03921,K22770,K10224,K22769,K08764,K00232,K00507,K10226,K03922,K00659
ko03440:Homologous recombination	-0.3951585901382212	-2.4357321104256533	0.014861686358948578	0.9994559994605003	0.08961121662858952	67	K10877,K02338,K08775,K03655,K06187,K02341,K03551,K10683,K07462,K01159,K02344,K02686,K03553,K03584,K02343,K02340,K03550,K03629,K10868,K10882,K02342,K03504,K10958,K10959,K04066,K03763,K10739,K10957,K03111,K02327,K03581,K04728,K20774,K10605,K10881
ko00750:Vitamin B6 metabolism	0.5739408372133946	2.432506905791465	0.014994705571317768	0.9994916538325856	0.08961121662858952	24	K13248,K18613,K18610,K18614,K18607,K03472,K18612
ko03030:DNA replication	-0.40931517528476574	-2.4204030175842917	0.015503314120382639	0.9996077546800537	0.09112367348569717	59	K02338,K10742,K02341,K03470,K10743,K02344,K02209,K02343,K02340,K02342,K02323,K02314,K03504,K03469,K03763,K10739,K03111,K02326,K03506,K03471,K02327,K10755,K02316,K01972,K10756
ko00330:Arginine and proline metabolism	0.4218584053507793	2.417889222466881	0.015610828525438158	0.9996286807108751	0.09112367348569717	98	K01750,K17839,K00472,K21624,K25365,K00316,K18384,K22548,K00491,K00273,K13366,K00933,K00149,K14755,K05604,K12253,K19742,K12256,K03343,K21639,K24953,K00934,K12254,K05526
ko01005:Lipopolysaccharide biosynthesis proteins	-0.30783316205931277	-2.38367447029177	0.01714075724783104	0.9998299229548477	0.09787291613171842	151	K12984,K21344,K24657,K13004,K24906,K03270,K03278,K13001,K13011,K03760,K12988,K18788,K20883,K20534,K07272,K03277,K16363,K23198,K12982,K03276,K20444,K03275,K19714,K19997,K07264,K01627,K03274,K00996,K12990,K03279,K06041,K00979,K23067,K00677,K02847,K02517,K00748,K12997,K12999,K23072,K13006,K21364,K12983,K21303,K12996,K26072,K19803,K21367,K02843,K03269,K13008,K02851,K02527,K23101,K12992,K02841,K23073,K13002,K19715,K23132,K13005,K24658,K02536,K19353,K25199,K00713,K23189,K23230,K26073,K00912
ko00364:Fluorobenzoate degradation	0.7418668795329465	2.3833257410836177	0.017157005218309207	0.9998313285491552	0.09787291613171842	10	K05784,K03381,K05550,K05549,K05783,K20807,K00217
ko04080:Neuroactive ligand-receptor interaction	-0.3804017774309128	-2.360503496794044	0.018250146262526856	0.9999035228843961	0.10293902723357844	70	K04286,K08378,K04293,K04277,K04224,K05205,K04170,K04288,K24267,K04163,K17278,K05052,K04314,K04211,K05198,K05208,K01313,K04292,K04280,K05210,K05193,K04240,K03916,K04610,K05215,K05194,K04615,K04284,K04603,K04205,K05213,K04144,K04157,K26169,K04131,K05218,K05195,K08376,K04237,K05200,K25368,K04148,K04306,K04807,K04231,K04161,K01315,K05201,K08375,K04134,K05203,K04263,K04266,K04267,K05206,K04136,K04194,K04249,K25695,K05204,K04153
ko00920:Sulfur metabolism	0.4147598298341642	2.3512302894956734	0.01871144927771473	0.9999237992379809	0.10436830597125328	100	K17225,K17226,K00386,K17227,K17224,K10764,K05907,K00381,K15765,K00958,K17223,K08359,K21310,K08354,K21309,K04091,K17222,K16965,K20034,K17228,K02048,K17486,K15762,K15759,K17725,K22622,K00299,K20036,K22966,K03119,K17230,K16968,K00387,K17285,K08353,K05908,K17229
ko04911:Insulin secretion	0.49740695263316614	2.2624571899498704	0.023669170946016838	0.9999940062930242	0.13057059137253244	40	K05858,K04851,K04351,K04515,K04943,K08041,K07882,K04936,K04374,K04945,K04850,K04857,K01539,K04944,K08042,K04942
ko04725:Cholinergic synapse	0.476529513108232	2.2516826568429744	0.02434233341821379	0.9999957603921703	0.13250680667416107	48	K04849,K04960,K00922,K04851,K07828,K04850,K05869,K14636,K04374,K04958,K05858,K04515,K08041,K01049,K04345,K04344,K04959,K04857,K08042
ko00626:Naphthalene degradation	0.6546667800161629	2.2484411496325363	0.024548073746408328	0.9999961862951369	0.13250680667416107	14	K18243,K00480,K14585,K14581,K13953,K14584,K14578,K14582
ko04052:Cytokines and growth factors	-0.5537720706260579	-2.2434749506621556	0.0248662034121907	0.9999967623287773	0.13279610758425248	19	K05497,K16621,K05502,K18497,K05472,K05481,K22687,K04384,K21283,K18496,K22633,K04668,K05449,K04662,K05483,K05486,K05484,K22679,K22628
ko00410:beta-Alanine metabolism	0.4792313337150495	2.2285338526039356	0.02584493649418107	0.9999980442996375	0.1365700854745147	46	K00822,K17839,K07514,K00232,K01692,K00316,K00129,K13366,K00149,K14755,K05604,K00276,K07511,K01825,K23146,K15372,K07515,K01580,K01782,K00207
ko04060:Cytokine-cytokine receptor interaction	-0.4473271512787777	-2.221230492368523	0.02633535391759967	0.9999984811345699	0.1377119548607816	34	K05131,K03159,K05497,K16621,K05168,K05472,K04675,K05481,K22687,K05149,K04390,K21283,K04671,K04722,K05066,K22633,K05076,K05130,K05057,K04674,K05166,K04388,K13578,K13596,K04662,K05483,K05060,K05486,K05484,K22679,K22628,K04189,K03158
ko00625:Chloroalkane and chloroalkene degradation	0.5555059537100833	2.186649730020563	0.028768104011457574	0.999999567372487	0.14888235271908973	22	K14028,K21647,K14029,K00121,K08726,K02591,K13953,K17067,K00148,K01563,K00114,K22363
ko00523:Polyketide sugar unit biosynthesis	0.48969046844557773	2.177694085701074	0.029428819527984817	0.999999692566963	0.15048201928128938	39	K21331,K21326,K21336,K16438,K13318,K13316,K13322,K13328,K21335
ko05202:Transcriptional misregulation in cancer	-0.34705126481944	-2.1743783468076083	0.029676732886150692	0.9999997295695708	0.15048201928128938	79	K04453,K04676,K05099,K01353,K09455,K14242,K09381,K15613,K06643,K08367,K15607,K00069,K09383,K10138,K09431,K21951,K06624,K04454,K11459,K09355,K22046,K06856,K11313,K10056,K13105,K09436,K06625,K15615,K09254,K11447,K06532,K01348,K13209,K10500,K10784,K10140,K04650,K15616,K09293,K08821,K15621,K11427,K04388,K11424,K06461,K12823,K03211,K02159,K04377,K10053,K14970,K09633,K15617,K15619,K02211,K02580,K14651,K02633,K15622,K05087,K04728,K15187,K08524,K05096,K16060,K00717
ko04912:GnRH signaling pathway	0.46384628512811693	2.1632575699771075	0.030521374564838055	0.9999998253391028	0.1517009525423211	50	K04960,K04361,K04851,K03099,K07828,K04850,K04374,K06068,K07763,K04958,K05858,K04515,K08041,K04345,K04959,K04421,K04857,K04448,K08042
ko04924:Renin secretion	0.5212172487510165	2.1623623223691526	0.030590259373888262	0.9999998314594691	0.1517009525423211	28	K04348,K05858,K04851,K04936,K19477,K04345,K04959,K04850,K04960,K04857,K04958,K13755,K02183
ko00603:Glycosphingolipid biosynthesis - globo and isoglobo series	-0.6390980584301423	-2.157993898578699	0.03092830617896314	0.9999998585294917	0.1517009525423211	11	K03877,K20736,K00718,K00722,K00709,K12373,K07407
ko03018:RNA degradation	-0.3449158513507477	-2.1554595250357202	0.031125892653105725	0.9999998722945053	0.1517009525423211	79	K12625,K12595,K12615,K12620,K12600,K12597,K12592,K12586,K12571,K12601,K12573,K12618,K18682,K12584,K12574,K11927,K03654,K12596,K12602,K12594,K12609,K12572,K12590,K12612,K00962,K00850,K00937,K04043
ko00642:Ethylbenzene degradation	0.6876585047658462	2.102921464575614	0.03547263518054922	0.9999999866369401	0.17023221803707445	10	K10701,K14750,K00632,K14581,K14749,K14579,K14578
ko05016:Huntington disease	-0.24698332390974478	-2.1003503865266655	0.035698029944416065	0.9999999881162606	0.17023221803707445	200	K03006,K00237,K04648,K02264,K03963,K03008,K00418,K03955,K00419,K02137,K02263,K02138,K03009,K02272,K02266,K03007,K02267,K17906,K11830,K08331,K02134,K00420,K00236,K02127,K03965,K15040,K02135,K10881
ko05014:Amyotrophic lateral sclerosis	-0.23651984252412256	-2.0973765614914517	0.03596025424711824	0.999999989632844	0.17023221803707445	241	K12892,K14311,K00237,K14308,K14306,K14284,K04648,K02264,K03963,K00418,K03955,K00419,K02137,K02263,K02138,K14304,K02272,K02266,K11518,K18723,K12882,K02267,K17906,K09291,K14299,K08331,K02134,K00420,K10707,K14307,K14313,K00236,K02127,K14309,K03965,K02135,K10881
ko00572:Arabinogalactan biosynthesis - Mycobacterium	0.6472143786233626	2.093724193804678	0.036284556434197146	0.9999999912439759	0.17023221803707445	12	K16648,K18851,K11385,K13687,K13686,K11386,K16647
ko00907:Pinene, camphor and geraniol degradation	0.56409479546743	2.086011543785636	0.036977577404455175	0.9999999938979975	0.17187725793552314	20	K13776,K13775,K00632,K01782,K11731,K21569,K01692,K21730,K13774
ko03310:Nuclear receptors	-0.5673731392840142	-2.054991181858167	0.039879856443934436	0.9999999986589596	0.17942249761059287	15	K08558,K14033,K07295,K14031,K09185,K08546,K08037,K14034,K08524,K08706,K08704,K14035,K08703,K08701,K08705
ko04935:Growth hormone synthesis, secretion and action	0.4371026308139824	2.05461604622834	0.03991610455821948	0.9999999986841367	0.17942249761059287	59	K04960,K00922,K04851,K11220,K03083,K05726,K03099,K07828,K04850,K11265,K04456,K01116,K04374,K04958,K05858,K11224,K08041,K04345,K04959,K04857,K08042
ko04024:cAMP signaling pathway	0.3994955623166727	2.053814264998796	0.0399936717514664	0.9999999987364393	0.17942249761059287	90	K04951,K04353,K05702,K06231,K07830,K00922,K00232,K13293,K04851,K07860,K04850,K11265,K01539,K05869,K04950,K04351,K02183,K12044,K04514,K04955,K04515,K08041,K04345,K04857,K07188,K04448,K08042,K18438
ko04050:Cytokine receptors	-0.567096452880384	-2.053433868307733	0.04003051739519203	0.9999999987605518	0.17942249761059287	15	K05066,K05076,K05131,K05130,K05057,K03159,K05149,K04390,K05060,K05166,K04722,K05168,K05170,K04189,K03158
ko04714:Thermogenesis	-0.2704188168328912	-2.038684602247011	0.04148151548065693	0.9999999994199744	0.18428071479017502	154	K18179,K02140,K00237,K02135,K02264,K03963,K02260,K00418,K18181,K03955,K00419,K02137,K02138,K02272,K15601,K02266,K02267,K17797,K15109,K18178,K18184,K02134,K00420,K00236,K02127,K03965,K18177,K18182
ko03200:Viral proteins	-0.6339114328905175	-2.0306938626521087	0.042286059325455705	0.9999999996194812	0.18620703316998916	10	K07132,K21240,K21313
ko04750:Inflammatory mediator regulation of TRP channels	0.4734502452606546	2.0200726589573392	0.043375851381547204	0.9999999997851414	0.18934502081336257	38	K01116,K05858,K04515,K08041,K04984,K18052,K04345,K06068,K00458,K04959,K04960,K00922,K04958,K16343,K08042
ko00190:Oxidative phosphorylation	-0.23162034495478062	-2.005809171552401	0.04487661175829638	0.999999999902308	0.19259447759226656	198	K02140,K00237,K02141,K02143,K02269,K05581,K02264,K05575,K03963,K02260,K00418,K03955,K00419,K02137,K02263,K02138,K02139,K02272,K02266,K02267,K05572,K00246,K01549,K02134,K00247,K00420,K11726,K02142,K00236,K02127,K03965,K02135
ko03051:Proteasome	-0.3373542094736145	-2.0057066291245254	0.044887557526484434	0.9999999999028684	0.19259447759226656	71	K11599,K11887,K11879,K11888,K03034,K11882,K11881,K03420,K11880,K06694,K10881
ko04976:Bile secretion	0.4731282381829478	1.9859694313009373	0.04703671828003686	0.9999999999686501	0.2001053608184619	36	K12040,K04943,K08041,K04345,K14349,K05684,K09869,K00699,K01539,K05659,K05664,K08042,K05683,K05666,K00659
ko04140:Autophagy - animal	0.391823470246933	1.969959479047699	0.04884301475400066	0.999999999987905	0.20604364207149856	91	K07897,K08803,K07830,K16186,K00922,K07920,K07901,K01363,K07298,K07827,K01379,K07207,K04371,K04688,K17890,K07874,K07828,K07925,K07208,K03175,K23611,K04456,K07898,K06068,K21357,K04958,K18082,K16196,K08269,K01110,K18052,K05410,K04345,K00914,K08343,K07198,K08342,K06276,K04427,K08341
ko05010:Alzheimer disease	-0.13829476560041917	-1.9526337664576183	0.05086300706541813	0.9999999999958399	0.21277691289033251	245	K00237,K01064,K02264,K03963,K00418,K03955,K00419,K02137,K02263,K02138,K02272,K02266,K02267,K17906,K08331,K02134,K00420,K00236,K02127,K03965,K15040,K02135,K10881
ko04070:Phosphatidylinositol signaling system	0.43898294105014685	1.9396630891993056	0.05242064814743008	0.999999999998176	0.21748070553727192	51	K01108,K05861,K04960,K00922,K01109,K05859,K00889,K00923,K20278,K01116,K03084,K15909,K00913,K04958,K20279,K18082,K15759,K05858,K00920,K18081,K05857,K01110,K00921,K00914,K04959,K15422,K02183
ko00534:Glycosaminoglycan biosynthesis - heparan sulfate / heparin	0.5702842691415188	1.918962694248493	0.054989055276443155	0.999999999999533	0.2251440182593671	17	K01024,K08104,K02577,K02576,K02366,K07809
ko00365:Furfural degradation	0.6877085002227584	1.9175762073192013	0.05516476941414772	0.9999999999995747	0.2251440182593671	8	K16879,K16876,K16878,K16877,K16880
ko02048:Prokaryotic defense system	-0.25357440965618727	-1.9113040553988594	0.05596551821526807	0.9999999999997221	0.22657008180697236	157	K18842,K07452,K03531,K00590,K07172,K07448,K00558,K19171,K19117,K15342,K02621,K00571,K13581,K19139,K19165,K19169,K18831,K07318,K03569,K19334,K07016,K09951,K16214,K19172,K01155,K02622,K03973,K07317,K07475,K19157,K07154,K19128,K07316,K01156,K19127,K04487,K19163,K07319,K19170,K19138,K19147,K18841,K18921,K18843,K19048,K07473,K15773,K07341,K19144,K06223,K18830,K19092,K01154,K19168,K19118,K19119,K19130,K09002,K09952,K19129,K24451,K07464,K01885,K19687,K07171,K19137,K19091,K13655,K19140,K07339,K21492,K19166
ko00073:Cutin, suberine and wax biosynthesis	-0.5611316926072586	-1.9044805058336265	0.05684763316099217	0.9999999999998263	0.22830009477454458	13	K15398,K20769,K17991,K15402
ko03015:mRNA surveillance pathway	-0.3392202598184153	-1.8907478176014647	0.05865801597881748	0.9999999999999337	0.23370098429655853	62	K14543,K18723,K12882,K15544,K14408,K14405,K14328,K15541,K12595,K08873,K06100,K14400,K14284,K15543
ko04972:Pancreatic secretion	0.4331033332868848	1.8820694294829392	0.05982658943837427	0.9999999999999645	0.23647990470916444	51	K04353,K05858,K04936,K08041,K01346,K10951,K04959,K01312,K01291,K04960,K01539,K07901,K04958,K07884,K08042,K01345
ko03060:Protein export	-0.3903538475937087	-1.8752832615581867	0.06075376486238926	0.9999999999999784	0.23826867156968287	38	K03101,K03217,K13280,K03073,K09648,K03104,K03210,K03100,K03075,K03106,K09481,K12257,K03110,K03076,K12947,K03071
